E1,px1,py1,pz1,pt1,eta1,phi1,E2,px2,py2,pz2,pt2,eta2,phi2,M,Rapidity,Pt,R(phi),Teta(phi)
74.27199999999998,32.3128,-23.6207,62.5641,40.0257,1.22926,-0.631231,45.0392,-36.2254,22.6808,14.2065,42.7399,0.326559,2.5822,91.2429,0.7640365025296509,4.023909885919412,2.6582342664560246,1.8105491398666005
77.2896,-21.2289,11.1638,-73.4737,23.9854,-1.83827,2.65746,28.159000000000002,20.1981,-13.1853,14.5292,24.1209,0.57084,-0.57834,87.406,-0.6313600150944828,2.2691432061463193,2.719663730537288,-0.21428751149313519
55.6615,0.101472,24.5582,49.9508,24.5584,1.45872,1.56666,119.53,-83.0693,-42.9544,74.444,93.5179,0.7295729999999999,-2.66437,89.4207,0.8872855655580967,84.98282566188055,3.0908398619954416,-1.0392441730350042
55.1171,-42.7259,-10.7295,33.1249,44.0525,0.6946979999999999,-2.8955599999999997,138.145,-45.8133,107.89399999999999,73.1042,117.21700000000001,0.58901,1.9723400000000002,93.7321,0.6178988388702837,131.45390826023393,3.5034829511787264,2.5436231239930995
83.9143,-18.4848,-23.9634,78.2666,30.2644,1.6787400000000001,-2.22784,29.7063,10.9407,26.7408,-6.90552,28.8923,-0.23679,1.18244,88.0488,0.7382135696413966,8.039116591392366,2.522188616896048,2.6536438550588226
57.0284,-39.0162,-22.4424,35.0186,45.0103,0.715407,-2.6196,57.0668,43.2093,20.3194,31.2519,47.7485,0.615002,0.43956999999999996,92.7569,0.6637221070382238,4.699916659899407,2.6562240012657066,2.975341060703308
72.6002,-16.3127,-25.3266,66.0548,30.1254,1.52662,-2.14301,33.349000000000004,21.3014,21.0874,-14.619000000000002,29.9738,-0.470208,0.78035,92.3944,0.5301242449162211,6.546597920294175,2.280666126946248,2.7923792369692926
179.574,17.5702,33.1365,-175.613,37.5065,-2.2481299999999997,1.08325,78.4537,-17.6222,-36.0741,-67.4024,40.1482,-1.2900399999999999,-2.0252,86.6773,-1.75391113012145,2.938060203603735,2.2967075570259263,-1.079631389203191
41.1052,-38.6046,-12.7008,-6.1646199999999975,40.6402,-0.151112,-2.82375,50.2388,42.1812,11.8129,24.5994,43.8041,0.5356,0.273057,89.3886,0.20462607214224388,3.6851640356977313,2.8369216040893694,3.045192252512779
99.8415,-18.6761,-38.3689,90.2626,42.6729,1.49401,-2.02379,46.5122,18.4638,34.2307,25.5093,38.8928,0.616153,1.07613,89.4377,1.0742093587169015,4.143642181704398,2.2921129424616056,2.6528766688056193
102.835,-36.92,-45.6701,-84.4167,58.7268,-1.1595600000000001,-2.25064,22.1621,10.9463,17.9953,6.89163,21.063000000000002,0.321617,1.0243,90.4079,-0.7253543332678416,37.95428364137571,2.4727658400261037,2.7144932498891974
59.1954,-48.8857,-19.903,26.7983,52.782,0.48810299999999995,-2.75495,36.3939,36.3079,-1.71652,-1.81539,36.3485,-0.04992340000000002,-0.0472416,88.81200000000004,0.26756408812193033,25.012091033546156,2.7553550172837182,-3.1244464366542606
221.83,3.19711,44.4648,-217.304,44.5796,-2.28753,1.49902,90.3773,4.1132800000000005,-42.7629,-79.5139,42.9603,-1.3748799999999999,-1.4749,96.5193,-1.839090342714058,7.505882064228027,2.1029481616055117,-0.7772878338838688
196.16099999999997,-13.2345,-40.0995,191.562,42.227,2.21723,-1.88958,157.505,8.48402,47.1103,150.055,47.8682,1.86022,1.39262,91.1365,2.0276686439935925,8.468670313006644,2.3473182657662766,2.506463749737398
81.2328,-0.6398739999999999,-34.4929,-73.5432,34.4988,-1.50105,-1.58935,36.889,2.08425,36.6481,-3.65555,36.7073,-0.0994225,1.51399,89.3667,-0.781474290548105,2.594438102822267,2.1950396676597896,2.3804732325312346
84.1733,42.5297,0.190655,-72.6382,42.5301,-1.30483,0.00448283,72.8526,-44.2562,23.6542,-52.8143,50.181000000000004,-0.917997,2.6507400000000003,91.3631,-1.0956435467672168,23.907277390389414,2.6507437905925215,1.5691051666938176
56.8234,-32.1778,-40.0247,-24.3207,51.3555,-0.457453,-2.2479400000000003,39.1556,28.1093,26.2308,-7.4139399999999975,38.4472,-0.191659,0.750843,89.4319,-0.34354831617796006,14.381389691542333,2.370020981816195,2.81922979688863
63.967,17.4145,25.9847,55.797,31.2805,1.34253,0.9803639999999999,35.7158,-13.870999999999999,-24.9842,-21.4241,28.5765,-0.692917,-2.07762,93.4966,0.3595558762354362,3.6820364609818856,2.2973067790123287,-1.129905889157415
55.8446,17.1426,33.5106,41.2527,37.6408,0.947625,1.09795,43.0544,-24.269000000000002,-35.5624,-0.0281515,43.0543,-0.0006538609999999999,-2.1696299999999997,89.5911,0.4438551144510409,7.415892407525881,2.4316226145107303,-1.1023172333396198
46.8462,-20.5909,25.674,-33.3379,32.911,-0.890516,2.2467599999999996,50.3148,-10.373,-20.2616,44.8713,22.7625,1.43072,-2.0439599999999998,91.2096,0.1192663068879499,31.43337679871509,3.037384233053171,-0.7381685174769262
66.7619,15.1654,13.3547,-63.6302,20.2074,-1.8645,0.721997,30.9537,-19.6831,-6.6235399999999975,22.9526,20.7676,0.9538479999999999,-2.81699,88.4757,-0.4431905983254094,8.106671834705043,2.9080426970918087,-1.319896277110817
69.7177,-23.5318,-9.06371,64.9974,25.217,1.6756400000000002,-2.77394,29.331999999999997,21.9367,11.694,-15.5688,24.859,-0.591233,0.48976000000000003,85.78,0.5480113365602544,3.076161486999668,2.816843620295596,2.966836138000548
94.1609,7.65182,-18.5076,92.0064,20.0271,2.2295599999999998,-1.17876,26.5351,-1.05396,25.1303,-8.453380000000001,25.1524,-0.330061,1.61271,86.5969,0.8522825730199671,9.34836412799587,1.9975757011187336,2.201973185152902
93.9743,27.8974,4.08237,-89.645,28.1945,-1.8737400000000002,0.145304,32.5443,-24.1416,-21.7954,1.12237,32.5247,0.034501300000000006,-2.40722,88.5598,-0.8666748378568344,18.10683477090626,2.4116014141677726,-1.5105077320118332
48.6857,19.6863,30.9647,-31.9989,36.6928,-0.7879659999999999,1.0044899999999999,57.5658,-20.198,-52.8164,-10.7836,56.5467,-0.189566,-1.93606,94.7697,-0.4268114350573932,21.857690403608522,2.1811300932544118,-1.0921968217146123
71.6908,-25.6453,-20.6744,63.6746,32.9411,1.41326,-2.4631,50.2243,47.2889,-15.4529,6.8872100000000005,49.7497,0.137999,-0.315837,90.0595,0.6606235970261373,42.114453887590656,2.483266924953699,-3.0140611474215224
44.5854,14.0036,32.9715,-26.5448,35.8221,-0.685945,1.16916,51.3456,-4.58274,-44.7382,24.776,44.9723,0.526283,-1.67287,94.7228,-0.018440342399338835,15.073414743501223,2.04093829953284,-0.9608125504279581
66.7941,-21.5273,33.1868,-53.8205,39.5574,-1.11485,2.14624,35.2574,6.12549,-32.1174,13.1919,32.6963,0.393252,-1.38234,92.3334,-0.42141116578544613,15.43889139919379,2.5528826869247245,-0.5721988908003619
157.10399999999996,-37.1972,38.589,-147.678,53.598,-1.7380900000000001,2.33783,51.0099,33.9932,-13.9442,-35.3839,36.742,-0.854993,-0.389275,95.8225,-1.3741017053216678,24.852198756649276,2.3700177498333215,-0.1649974592249248
62.9448,26.545,-28.6637,49.3537,39.0672,1.05588,-0.8237549999999999,66.2298,-34.9166,35.4169,43.7361,49.7345,0.793469,2.34908,88.9082,0.9089979700782075,10.7559005573685,2.4893270468994224,1.9080690847765298
77.2664,-10.7963,-37.3371,-66.7792,38.8667,-1.30999,-1.85228,55.2762,14.7923,46.2971,-26.3289,48.6029,-0.518209,1.2615399999999999,93.8199,-0.8721735803700742,9.810688864702621,2.24107660957853,2.5436818603456124
38.5432,-3.36193,-22.239,-31.3,22.4917,-1.13311,-1.7208299999999999,53.6118,5.93311,19.1676,49.7154,20.0648,1.63893,1.27061,90.2074,0.20255622691930691,4.005554212889897,2.139089914192482,2.5055761060443564
99.663,20.3323,-34.8967,-91.1127,40.3879,-1.55257,-1.04324,29.4449,-12.062999999999999,26.8088,1.6626299999999998,29.3977,0.056526199999999985,1.9936200000000002,92.3782,-0.85338144087769,11.56699826662043,2.2500823100500127,2.0529013105876586
72.3125,-13.6342,-34.025,62.3337,36.6551,1.3011,-1.95192,46.761,18.8048,40.5603,13.705,44.7075,0.301939,1.13667,91.2534,0.755782843499137,8.333381693526345,2.258763018844607,2.6142639093381543
49.6791,-42.8727,10.989,22.565,44.2586,0.48999899999999996,2.89068,41.6327,31.1107,-26.5697,-7.7099800000000025,40.9124,-0.187353,-0.706835,87.9549,0.16414300837751222,19.521855866950766,2.975843843286304,-0.23981633757088403
97.8324,15.1693,-21.8804,94.1398,26.6244,1.9755200000000002,-0.9645940000000001,27.2166,-8.38524,23.6829,-10.466,25.1236,-0.405387,1.9110900000000002,92.6643,0.8091626941588302,7.019435613608832,2.140725711747304,2.038224752221447
105.38600000000001,1.26399,33.0562,100.06,33.0804,1.82624,1.5325799999999998,35.2279,-0.24538400000000002,-34.1448,8.66439,34.1456,0.251101,-1.57798,89.1583,1.0282667266011385,1.4908414212235983,2.1997323329896297,-0.7999925697436432
66.0103,30.8793,28.3646,-50.983000000000004,41.9295,-1.02613,0.742977,45.9303,-31.0932,-30.6365,-14.2899,43.6507,-0.321787,-2.3635900000000003,90.9117,-0.6671514719087177,2.2819471553916424,2.477614278016052,-1.2662336825040181
42.7733,-36.6449,-9.48886,-19.9164,37.8535,-0.504473,-2.88822,58.3838,54.9133,12.9689,-14.9999,56.4239,-0.262806,0.23192,93.1009,-0.3599489293654029,18.596911489857664,2.8975164632491737,3.0614659815533454
71.9477,-43.2234,-6.12405,57.1899,43.6551,1.08456,-3.00085,50.1489,42.1987,11.1565,24.6922,43.6485,0.539197,0.258466,90.4241,0.8118939747605926,5.135714467578974,3.0119603907847123,3.0556737694735805
62.7112,-16.0308,-34.8561,-49.6059,38.3658,-1.07416,-2.0018599999999998,78.1936,47.9702,35.7204,-50.37,59.8088,-0.765271,0.640061,94.0112,-0.8862326875950396,31.951092107313013,2.1016949215623564,2.8321317922246734
127.34899999999999,-46.4729,-1.7724900000000001,-118.553,46.5067,-1.66534,-3.10347,74.4208,41.161,-0.9092530000000001,-61.9951,41.1711,-1.19797,-0.022086599999999998,89.8773,-1.4456141091980497,5.950464446415004,3.10354859133856,-3.1344760302197128
59.9396,39.6916,-4.58836,44.6796,39.955999999999996,0.962549,-0.11508900000000001,36.6721,-35.5335,-2.60873,-8.68309,35.6291,-0.24135700000000002,-3.06831,89.2692,0.39142673481961493,8.311913141876547,3.070467673502035,-1.608287672804336
80.8403,-1.78368,33.2202,73.6776,33.2681,1.5357100000000001,1.6244399999999999,103.223,3.0724299999999998,-60.1094,83.8593,60.1879,1.13408,-1.51973,91.3058,1.2777502919456367,26.920065995507887,2.2244964793184097,-0.7521075604639621
152.376,15.9503,33.5318,-147.783,37.1321,-2.08983,1.1268,37.9588,-15.4224,-30.3349,-16.8166,34.0303,-0.475988,-2.04115,95.5196,-1.3120366395377854,3.2401925899551056,2.331517008837808,-1.066386911855453
82.4251,29.7607,-5.34964,76.6783,30.2377,1.6604599999999998,-0.177856,127.23100000000001,-4.82521,88.8457,90.9444,88.9766,0.896926,1.62505,90.9117,1.0972599481690204,87.13994891588875,1.6347538833830615,1.6798089168269683
53.1028,17.1866,-23.725,44.2904,29.296,1.20131,-0.943875,41.9827,-20.9355,33.5088,-14.1919,39.5112,-0.351879,2.1292400000000002,89.5855,0.3277987025396637,10.477451677292528,2.329069125900947,1.9880578715743131
110.821,-44.8519,7.16122,101.086,45.42,1.5402,2.98327,112.34200000000001,46.4521,-6.15625,102.103,46.8582,1.52092,-0.131761,92.2634,1.53041693416885,1.8896043874049413,2.9861783024496376,-0.04413795100839517
69.312,-24.4611,-59.7329,25.2542,64.5474,0.3819,-1.95947,37.8242,36.4168,10.0963,-1.59501,37.7904,-0.042194300000000004,0.27045,91.1684,0.22453146457413115,51.05615361589629,1.9780459760581905,3.0044371973123654
104.884,-27.1921,65.9053,76.9271,71.2946,0.936149,1.9621099999999998,26.4876,-11.1627,-21.9638,-9.72462,24.6377,-0.385115,-2.04101,96.646,0.5648200657015972,58.326204276379926,2.8311830516941145,-0.8051052382880524
71.256,-33.0645,-3.38251,-63.0294,33.2371,-1.3963,-3.03965,35.2806,26.9866,-20.0135,10.7651,33.5979,0.31516700000000003,-0.6381100000000001,89.6335,-0.5368186242184242,24.172590931261382,3.1059067105436378,-2.9346686772856807
201.80200000000002,37.03,31.9247,195.79,48.8918,2.0958200000000002,0.711494,126.37899999999999,-24.6644,-35.0593,118.887,42.8659,1.74427,-2.18387,92.2956,1.9314689610909686,12.756715114793463,2.296848251177252,-1.2558455151558332
60.313,19.7194,26.4927,50.4671,33.025999999999996,1.21025,0.930933,59.4491,-46.1685,-31.2431,20.6525,55.7464,0.362481,-2.5466599999999997,92.5357,0.6835781150327902,26.872312720902904,2.711478085120549,-1.220335719200218
88.7731,-3.4086300000000005,-42.8865,-77.6517,43.0217,-1.35284,-1.6501099999999995,205.22,20.3583,41.2343,-200.00099999999998,45.9862,-2.1760900000000003,1.11218,95.1354,-1.7774394999358074,17.03000522457054,1.9899264721340832,2.5485278536607705
68.5593,31.3879,10.9402,-59.9623,33.2399,-1.35235,0.33538,36.0691,-33.1469,-11.2908,8.64712,35.0171,0.244497,-2.8132900000000003,91.1627,-0.5366549723647537,1.793600111507583,2.8332102584347676,-1.4521435605536608
62.2345,-12.0986,-51.238,-33.1875,52.6471,-0.594698,-1.8026799999999998,55.8976,27.2727,34.8891,-34.1099,44.2837,-0.709275,0.907317,94.4919,-0.6470477818182436,22.305601135589242,2.0181375872048464,2.6752960688171132
60.6752,-27.6723,-21.9888,49.3174,35.3449,1.13526,-2.47015,36.8897,22.3157,29.2797,-2.35593,36.8142,-0.0639515,0.9195610000000001,85.0393,0.5247213108475838,9.047120335775356,2.6357605079409243,2.785218172354559
141.64700000000005,-8.41414,84.4147,113.434,84.833,1.1009,1.6701400000000002,56.4782,-24.5586,-21.7546,45.9716,32.8084,1.13869,-2.41667,93.9682,1.111437790246341,70.80600055869276,2.9376285518254344,-0.966074303907715
83.7951,-45.9387,20.2577,-67.0885,50.207,-1.10035,2.72627,45.7883,35.1046,-16.2225,-24.5164,38.6717,-0.5977279999999999,-0.43288699999999997,90.9216,-0.880997082403309,11.561166111167159,2.760423747845428,-0.15746901264985727
60.5695,-26.5934,-4.4048,-54.2406,26.9558,-1.44908,-2.97745,37.8218,29.8252,11.1212,20.4268,31.8311,0.604273,0.35691,92.0973,-0.35824422584018,7.4534931542197045,2.998765287680915,3.0222908681344633
54.6026,-44.9919,-9.34281,29.4936,45.9517,0.6043689999999999,-2.93685,49.958999999999996,39.5083,-22.9614,20.1931,45.6961,0.428651,-0.526465,85.9694,0.5167537962924301,32.76632192792014,2.983664411210651,-2.9642148459276454
91.8741,-27.4856,-31.6294,81.7616,41.9032,1.4216,-2.28621,86.1846,31.1804,37.6991,70.9531,48.9229,1.16688,0.879756,91.2834,1.2844457665799136,7.105828954457038,2.449638092379362,2.7742494738476506
80.8221,3.4328199999999995,33.5867,-73.4327,33.7617,-1.51928,1.46894,36.3025,-9.42388,-34.4057,-6.730760000000001,35.6729,-0.187578,-1.83814,85.1789,-0.8373989018822335,6.046781038172295,2.3529860567372682,-0.896577073095851
420.406,-112.854,-47.1755,-402.219,122.31700000000001,-1.90588,-2.74565,155.032,-17.8548,-63.5954,-140.256,66.0543,-1.49747,-1.8445099999999999,86.5761,-1.7619165564195334,171.33295854636376,3.3076896865637195,-2.550049053083712
123.646,9.892610000000001,-28.9031,-119.81299999999999,30.5491,-2.0756099999999997,-1.2410299999999999,32.4465,-21.6959,23.3795,-5.9538,31.8954,-0.18559900000000001,2.31886,91.5305,-1.11470623621475,13.031800020875858,2.630069801450144,2.0621978111513055
40.4859,-12.3603,-38.2643,-4.70795,40.2111,-0.116815,-1.8832400000000002,52.3133,11.7795,38.3876,33.5307,40.1543,0.7598020000000001,1.27306,88.2077,0.3212012081089914,0.5937436568082223,2.273164019863063,2.5471600472962836
90.3108,39.7846,-24.4371,77.3049,46.6904,1.27814,-0.55082,67.1002,-34.7647,24.4069,51.9436,42.4768,1.03053,2.52949,89.7098,1.160151897254288,5.019990841625112,2.588768497278194,1.7852083835142163
182.122,39.622,-16.328,177.00799999999995,42.8545,2.12587,-0.390889,148.952,-34.2777,34.5081,140.787,48.6391,1.78455,2.35284,90.8694,1.9445235036615929,18.94934242922429,2.3850891547112028,1.7354276319966955
103.322,-2.20873,45.7551,92.6118,45.8084,1.45331,1.61903,52.06399999999999,-20.9247,-36.2987,30.9064,41.898,0.683246,-2.09373,90.9031,1.0846361290353286,24.99158027266183,2.646689149446908,-0.9125645836984325
42.4522,-14.6576,-39.7511,-2.68095,42.3674,-0.0632364,-1.9240599999999999,51.8048,15.7569,40.939,27.5581,43.8666,0.5928760000000001,1.20339,90.9005,0.2703268447825756,1.6185076150577717,2.269395156357746,2.5826747870391547
86.8221,43.611999999999995,3.2884,75.0017,43.7358,1.30834,0.07525889999999999,72.0864,-44.6165,-1.75763,56.5926,44.6511,1.05844,-3.10222,89.0591,1.1821032506589908,1.83092245682334,3.1031327445710746,-1.546541392874926
106.16,26.4953,14.7242,-101.74,30.3118,-1.9255200000000001,0.507231,27.3535,-23.0354,-13.7808,5.25943,26.8429,0.194701,-2.6024700000000003,92.2193,-0.9131230045765325,3.5862113113981455,2.6514398707609796,-1.3783058352425903
43.5815,-42.7002,8.298810000000001,2.6756599999999997,43.4992,0.0614719,2.94964,52.5179,50.1908,-13.1938,-8.05777,51.8959,-0.154651,-0.257058,95.5304,-0.05606432350021169,8.948185037207265,2.96081997847961,-0.08692930993177235
216.829,16.3277,-49.7285,210.417,52.3404,2.09959,-1.25355,42.6788,-12.9442,-36.3407,18.2556,38.5772,0.45713400000000004,-1.91297,87.3715,1.3810140575570402,86.13567937208134,2.2871033696359246,-2.150881327079207
46.4659,23.2001,40.0763,-3.83621,46.3072,-0.0827482,1.0460399999999999,43.068999999999996,-18.3913,-38.9388,0.672808,43.0636,0.015623,-2.01205,89.3424,-0.035346209062487755,4.941504193057007,2.2677179904256173,-1.0913654545256466
44.7541,4.54439,44.4969,-1.5135100000000001,44.7284,-0.0338313,1.46902,55.0824,-2.38757,-38.6411,39.1819,38.7148,0.8898799999999999,-1.6325100000000001,92.2468,0.3969086564030975,6.240373879215887,2.1961577039229216,-0.8380621150559625
94.8465,4.63828,-42.7613,84.5328,43.0122,1.42802,-1.46275,56.6527,-34.6722,29.4242,33.7871,45.4747,0.687527,2.4378900000000003,88.727,1.0479127734773654,32.8620539068452,2.8430520949500737,2.111220652825387
142.42,-1.21066,-40.2913,-136.596,40.3095,-1.93468,-1.60083,190.989,0.639995,46.8193,-185.16,46.8237,-2.0836,1.55713,87.1277,-2.01466172735874,6.5528957371703225,2.2332287222315585,2.370031654351106
38.4618,-2.90298,-33.9675,-17.8068,34.0913,-0.501091,-1.65605,52.3682,19.3251,48.0469,7.7748399999999975,51.7877,0.149571,1.18838,87.6443,-0.11090007076496394,21.63135524312797,2.03832005016386,2.519152601226194
86.3055,-39.1544,-34.7756,68.6019,52.368,1.08453,-2.41535,63.6067,26.764,27.6989,50.6187,38.5167,1.0870799999999998,0.802562,89.7579,1.085607968280413,14.268906582145672,2.5451957461743486,2.8207943127777613
52.0242,33.3744,-24.8329,31.2408,41.5995,0.693938,-0.639694,41.6679,-34.0267,22.7261,-7.8683,40.9181,-0.191128,2.55274,90.7032,0.2548376770499379,2.2054708182154656,2.6316705571245045,1.8163312696978362
89.6815,40.692,79.7831,-4.6439900000000005,89.5611,-0.051829599999999997,1.09915,72.5982,-28.6892,50.733000000000004,43.2849,58.283,0.687272,2.08546,87.5389,0.24277276208615914,131.06685151879554,2.3573871413282967,1.0857405086330973
81.8381,-17.6982,-28.9158,-74.4857,33.9021,-1.52845,-2.12004,71.2245,-70.7,6.2983400000000005,-5.89556,70.98,-0.08296419999999999,3.05274,92.9582,-0.5834284697969336,91.24577393003798,3.7166908815773207,2.177802038763324
36.9304,21.0353,-29.3849,7.608389999999999,36.13800000000001,0.20901199999999998,-0.949509,52.6589,-32.7746,39.4808,-11.834000000000001,51.3119,-0.228631,2.26365,88.1399,-0.0472014819331566,15.483486729415958,2.454725781748544,1.967964590332171
47.1764,-26.3263,-37.1702,12.2841,45.5489,0.266524,-2.18705,43.8338,27.0142,34.1933,-4.7373,43.5769,-0.108498,0.902156,90.6453,0.08311342429925576,3.0553461375104463,2.36581342265953,2.75035790480368
79.296,-11.5644,30.6529,-72.2115,32.7618,-1.5313700000000001,1.93156,33.5,-26.0014,-17.0468,12.4728,31.0913,0.391119,-2.56128,86.9362,-0.5896129570183325,39.953914537251535,3.207971208100222,-0.9246517996771306
111.62299999999999,-42.2903,-20.9261,-101.16,47.1844,-1.50621,-2.6821,98.6626,39.7869,19.201,-88.2192,44.1778,-1.44225,0.44962799999999997,91.3585,-1.475285431799522,3.0402272234160392,2.719526750812354,2.9754968247204308
55.885,46.1381,5.19137,31.1038,46.4293,0.627848,0.11204700000000001,62.5209,-45.3052,-3.85883,42.9116,45.4692,0.8410350000000001,-3.05662,92.4079,0.7333308781920501,1.571427778041359,3.0586729728117388,-1.534155575634616
303.62,-80.1084,12.1092,292.611,81.0184,1.99595,2.9915700000000003,174.94799999999995,-83.9058,-43.2763,147.28799999999995,94.4088,1.22765,-2.66541,87.4313,1.5838338652104351,166.9492315766982,4.006732026602228,-0.7278057186677559
123.807,40.7936,1.8989599999999998,-116.87799999999999,40.8378,-1.77388,0.046516800000000004,96.6586,-49.7588,10.3659,-82.21600000000002,50.8271,-1.25826,2.93621,93.4659,-1.4885713259349758,15.192155931914339,2.936578447237914,1.5549551884111235
159.94799999999995,-35.6899,-17.933,-154.88,39.942,-2.0646,-2.67597,48.9171,23.9749,28.6691,-31.561999999999998,37.3726,-0.767057,0.874333,92.7971,-1.434785626847795,15.890408056749203,2.81518625241546,2.825792327113091
71.3141,-10.2891,43.2333,55.7738,44.4408,1.05072,1.80444,75.8986,12.2247,-41.9722,62.0441,43.7163,1.1491200000000001,-1.28738,88.2338,1.0995137515325657,2.3101776057264516,2.216607989248437,-0.6196967269109886
69.9593,-16.2523,-34.7133,-58.5247,38.3295,-1.2095799999999999,-2.00867,64.4239,24.9628,42.4283,-41.5588,49.227,-0.766832,1.0389899999999999,88.92,-0.9610884828802111,11.635894260863669,2.2614719518490607,2.6642383325209438
43.6427,-31.8667,-25.5543,15.3676,40.8474,0.36786599999999997,-2.46569,47.056000000000004,35.6665,28.4564,-11.5062,45.6274,-0.249579,0.673426,90.4903,0.04259967916146629,4.781282720149475,2.55599877808578,2.8749763300808864
138.49200000000002,30.6706,-22.9157,133.095,38.286,1.9592,-0.641679,50.2755,-34.2278,16.1956,33.0723,37.8661,0.7889649999999999,2.69964,89.2406,1.3769876774195269,7.603513388559268,2.774852801256492,1.8041565247074107
44.7319,0.8747209999999999,-44.7222,-0.297172,44.7308,-0.00664352,-1.55124,46.2107,-0.952184,46.1303,2.5508900000000003,46.1401,0.0552577,1.59143,90.9037,0.024786838434867137,1.4102291042128556,2.222384976213617,2.3434066985212003
57.3277,33.2516,10.1388,45.585,34.7629,1.08533,0.295957,51.4779,-39.2278,-32.1985,8.62561,50.75,0.169155,-2.4542900000000003,91.5288,0.5469537617079286,22.854875421450018,2.472069972704859,-1.450788158654632
106.448,-30.4402,0.141781,-102.00299999999999,30.4405,-1.92393,3.13693,26.0543,24.1361,-5.5518199999999975,8.08961,24.7664,0.32109099999999996,-0.22608899999999998,93.1032,-0.884703858278387,8.307237735343861,3.145066940594588,-0.07194892382063545
41.4927,39.9197,-7.109789999999999,-8.803230000000003,40.5479,-0.21543600000000002,-0.176254,61.5984,-44.9914,12.6964,-40.1115,46.7485,-0.777342,2.86655,90.4334,-0.5158370199270237,7.545353019050865,2.87196350516785,1.6322054730198263
165.257,-41.973,-17.1605,-158.914,45.3456,-1.9669599999999998,-2.7534799999999997,81.6692,32.3442,24.4777,-70.884,40.5624,-1.32467,0.647832,89.5499,-1.6631059492986053,12.09360183237401,2.8286637146582128,2.9105176947407436
46.7833,-13.5901,20.1259,-39.9865,24.2846,-1.27341,2.16472,72.542,3.4165300000000003,-69.32300000000001,-21.0944,69.4072,-0.299428,-1.52155,89.352,-0.5652815123118222,50.23799533176957,2.6459643007606886,-0.6126598248587108
106.005,-32.7649,-29.0343,96.5434,43.7782,1.53185,-2.41649,72.5266,22.2994,39.663000000000004,56.4773,45.5018,1.04209,1.0586200000000001,90.7518,1.2823398765453724,14.916298265320389,2.6382001865855442,2.7286940861437463
270.626,-8.64966,-50.6019,-265.71299999999997,51.3359,-2.34638,-1.7401,59.0349,-6.08486,29.3818,-50.8409,30.0053,-1.29798,1.7750099999999998,88.3346,-1.9489927588083418,25.83406130751416,2.485680693512342,2.346263406297504
36.8088,-33.321999999999996,-0.121224,-15.6367,33.3222,-0.45354799999999995,-3.13795,57.6267,48.545,-15.6192,26.8375,50.9958,0.504583,-0.311286,91.1763,0.11916886700860271,21.897503891991345,3.1533520539730415,-3.042715713704238
73.661,17.9266,-11.9892,70.4332,21.5663,1.8993400000000005,-0.589476,35.0062,-22.0263,18.3612,-20.0783,28.6756,-0.65282,2.4467,95.9976,0.5016150687334338,7.576933686525176,2.516708732566405,1.8072176006896985
45.2348,0.895516,-45.0812,-3.61311,45.0901,-0.08004539999999999,-1.55093,44.2245,-0.8685719999999999,44.0187,4.17071,44.0273,0.0945888,1.59053,89.4513,0.006233082766652313,1.0628415823329458,2.2215241492722964,2.343589554046889
49.7598,7.22813,32.1772,-37.2614,32.9791,-0.9702770000000001,1.3498299999999999,43.1049,-10.3044,-39.5907,13.5802,40.9097,0.32614299999999996,-1.82542,89.4351,-0.26076139597086606,8.026420083879238,2.270286150532571,-0.934073270108794
79.832,30.2884,-26.5945,68.9092,40.306999999999995,1.30568,-0.720551,116.65,-36.8099,33.7101,105.432,49.9133,1.49276,2.4001200000000003,90.0955,1.4091516694169384,9.652032201044502,2.5059468785273564,1.8624499652459146
119.66,-54.3373,-41.6381,98.1437,68.4564,1.1574,-2.48775,23.3811,21.9053,8.15811,0.514518,23.3752,0.0220095,0.356512,92.4906,0.8474203057339559,46.6127059330404,2.5131655076106707,2.9992547625435835
108.62,22.0874,-45.5793,-96.0888,50.6491,-1.39667,-1.11955,89.4216,-23.1384,39.5855,-76.7712,45.8519,-1.2877299999999998,2.09975,96.4522,-1.344911614612978,6.085247689289237,2.37956766346326,2.060636231817181
125.64399999999999,-10.3198,-26.691999999999997,-122.34100000000001,28.6175,-2.15935,-1.93972,57.1778,44.8335,17.974,-30.5972,48.3022,-0.597298,0.381288,93.6289,-1.2095433920451866,35.59773885642176,1.9768394515852825,2.947498705729595
107.05799999999999,-15.3195,-21.9885,-103.649,26.7989,-2.0621099999999997,-2.1793099999999996,24.8591,9.81724,18.7246,13.0758,21.1421,0.5846,1.0879,95.6952,-0.841479307861902,6.397492346036843,2.4357582979639005,2.6785894926978866
140.425,-22.7166,-30.1079,-135.265,37.7164,-1.98918,-2.21718,96.0847,27.116999999999997,36.2339,-84.7587,45.2573,-1.38527,0.928328,86.4263,-1.660575163428179,7.542638540988157,2.403680517037154,2.74507226187289
49.4653,19.0615,-44.3787,10.677,48.2991,0.219298,-1.1651,43.5472,-19.0301,38.5318,7.0362100000000005,42.9749,0.16300599999999998,2.0295400000000003,91.1229,0.19279267813042678,5.846984314157176,2.3401902960229544,2.0919321369292563
72.8157,37.6796,13.9134,60.7353,40.1664,1.20145,0.35372600000000004,37.7111,-35.0427,-13.8498,1.51889,37.6804,0.040299,-2.7652099999999997,91.2888,0.6375802598410388,2.6376668800286334,2.787742532440182,-1.4435671762874622
