E1,px1,py1,pz1,E2,px2,py2,pz2,Class
50.9876,-9.713,-44.6293,22.6631,68.0286,9.3345,43.1244,51.7788,1
54.9559,14.8869,-35.776,-38.9693,40.2752,-17.5933,34.2092,11.929,1
53.6314,35.9307,-12.4384,-37.8233,87.2311,-30.2608,22.1836,-78.7493,1
201.2596,-18.1278,43.8944,195.5763,161.9546,17.6139,-36.9512,156.696,1
51.3436,39.1327,-28.471,17.1522,62.6187,-27.9949,19.1237,52.6466,1
44.6335,-23.5892,28.9798,-24.4105,147.7949,19.4711,-28.0663,-143.7932,1
49.0317,46.3784,0.6858,-15.8958,42.2244,-40.024,8.227,10.6443,1
55.2223,-29.5633,32.8517,33.1101,78.2171,29.2292,-31.7899,65.2148,1
61.4437,-18.5373,-40.8251,-42.012,77.6668,22.0079,38.6571,-63.6664,1
56.9171,-14.2405,-38.5218,-39.4059,59.7171,13.5829,32.1109,-48.4823,1
63.5996,41.7703,-3.9613,47.7961,141.6384,-35.179,4.6226,137.1222,1
95.568,-23.8587,74.599,-54.763,88.1934,18.094,-73.9289,44.5555,1
80.726,-30.7805,41.3033,62.1553,29.6217,1.774,-24.7714,-16.1455,1
87.5632,45.2169,-4.4107,-74.8551,46.7727,-39.8275,-13.2832,-20.6158,1
46.065,-45.1181,-7.6008,5.3444,48.0485,35.5077,20.8221,-24.7852,1
130.9412,47.5575,38.6647,-115.7105,63.3639,-23.6833,-24.8154,-53.2755,1
45.2332,-39.3658,21.9854,-3.6071,56.9777,31.9055,-23.5659,-40.904,1
120.5826,-52.9489,16.6526,-107.048,107.0763,33.435,26.0842,-98.3211,1
58.2724,-38.4731,13.8251,-41.5254,38.2996,31.631,-15.2006,15.339,1
55.8949,4.9439,42.8121,-35.5938,123.1395,-4.4841,-38.0999,-117.0113,1
111.2379,-17.2374,64.9692,-88.6326,94.1347,26.8525,-16.5888,-88.6854,1
53.6606,-20.1292,-40.0315,29.5254,40.0806,5.809,33.2995,-21.5371,1
46.9399,-45.5858,10.581,3.6513,46.3417,41.3579,-11.5099,17.4528,1
126.8584,29.5215,53.0541,111.3858,71.6243,-4.1261,-35.4164,62.1184,1
166.1897,22.717,-25.3023,162.6737,30.4429,-20.2097,17.264,14.8423,1
175.0808,-49.2345,24.7849,-166.1775,115.7318,16.7782,-33.7247,-109.4303,1
71.5887,12.8695,23.4073,66.4185,38.8453,-8.1527,24.7655,-28.7951,1
47.854,11.8945,45.0439,-10.9348,44.9263,-4.3331,-42.3925,14.2294,1
126.6026,51.2101,6.7716,-115.585,37.587,-30.444,-17.2106,-13.7747,1
62.5728,21.1393,-19.8104,55.462,28.2173,-19.6121,19.8575,-4.1547,1
191.5695,-8.0178,-43.0126,186.5061,103.5025,9.002,42.413,93.9833,1
63.8742,-52.8294,-16.2146,-32.032,52.8435,27.4097,0.6465,-45.1743,1
88.8868,29.9395,37.749,74.6961,98.009,-21.5758,-37.3785,87.9949,1
28.1458,-6.2613,27.1354,4.0803,103.6065,6.6386,-24.6081,-100.4225,1
56.5451,-37.0301,-33.9961,-25.8917,35.9748,23.1983,26.5475,7.1591,1
138.297,36.4259,-30.0095,-129.9948,188.2863,-7.9666,43.7114,-182.9688,1
68.2767,-18.2308,-46.1346,-46.9143,47.459,-38.305,27.6825,4.3311,1
66.5277,38.7365,-6.2749,-53.7219,178.1383,-18.7834,30.8052,-174.4462,1
37.2939,-33.1297,15.2721,-7.7474,110.04,21.9429,-14.8923,-106.7967,1
164.306,-4.4192,-47.1871,157.3224,67.0126,1.1566,44.3293,50.242,1
58.3645,29.7561,13.5084,48.3582,35.3874,-24.066,0.0278,-25.9441,1
44.3925,4.9549,-42.6703,11.1979,46.387,-3.0654,41.5178,-20.4603,1
87.1636,5.23,47.6683,72.7866,46.2922,-31.81,-27.0007,20.0511,1
54.8641,36.1073,-38.8545,-14.0237,39.4499,-29.646,21.6372,14.4652,1
78.7521,2.7738,-38.9121,-68.4109,34.7853,-0.7727,34.7345,1.7142,1
49.9576,-39.4303,27.175,-14.2314,47.6561,5.7291,-45.9885,11.1059,1
142.5399,40.8523,-14.115,-135.8288,50.0088,-32.091,18.8641,-33.3944,1
49.1164,11.155,42.7877,21.3823,122.8494,5.1412,-30.9552,118.7742,1
132.8914,-17.6018,19.9194,-130.2056,23.739,14.2422,-18.9121,1.7409,1
166.6604,20.1855,-55.7435,155.7591,107.2956,-1.5427,40.426,99.3765,1
89.4613,-30.9172,-38.1775,-74.7658,59.3355,27.9263,33.9588,-39.845,1
50.8677,-6.0309,49.402,-10.5164,60.6492,-25.4215,-14.8921,53.0123,1
241.6334,-39.7913,-25.7565,236.9387,96.5163,27.3264,24.9413,89.1437,1
81.5861,23.1943,75.2318,-21.4127,32.2758,5.2766,-27.4465,-16.1425,1
158.7368,44.0251,20.5652,-151.1166,66.5322,-34.3553,-19.2555,-53.6234,1
29.2351,20.258,9.4354,-18.8487,76.877,-21.5823,-1.5054,73.77,1
62.1723,53.1726,-4.0778,-31.9601,37.9235,-34.3207,-16.0949,-1.1092,1
188.8502,2.3422,-43.5905,-183.7357,88.0786,-7.9872,38.4974,-78.8162,1
73.7767,-36.1875,-9.9278,63.5209,34.0912,30.6719,7.2114,-13.0171,1
26.5613,24.5263,-10.1897,-0.3698,113.7201,-20.312,12.3298,111.21,1
100.8741,-15.2869,-42.351,-90.2678,52.158,-2.9524,41.8588,-30.9772,1
102.2883,-29.7306,37.0367,-90.594,59.8232,24.8532,-31.7891,-44.1654,1
90.1035,-14.7705,43.8055,77.3405,60.7292,14.9611,-38.1431,44.8253,1
59.0816,-30.885,7.7036,49.7736,38.1236,12.1686,26.213,-24.8639,1
65.2151,-44.1032,6.7959,-47.5577,38.6892,38.6455,1.8001,0.3721,1
129.7805,-36.2577,5.0804,-124.5092,94.9559,36.5618,-1.1445,-87.6273,1
243.7765,52.5978,27.9901,-236.3832,55.8375,-18.7249,-35.1924,-39.0986,1
87.7887,0.6716,60.6135,63.5013,34.6307,30.8599,-3.7422,-15.2626,1
88.1702,65.2856,29.6125,51.331,44.5874,-28.2403,-15.9718,30.5846,1
107.1509,19.5759,31.3089,100.5876,25.7789,-12.7124,-22.1151,-3.7242,1
58.7093,26.6776,-33.0976,40.4925,103.8923,-26.0186,30.667,95.7924,1
129.1826,-1.6913,45.7804,120.7868,114.2739,-1.4503,-45.7874,104.6896,1
49.5052,-8.6452,-39.2954,28.8426,39.7322,5.0888,27.1613,-28.5484,1
67.3631,57.7332,0.1006,-34.7082,40.2544,-24.1041,-31.6331,-6.225,1
197.377,-44.3614,-17.7068,191.5103,84.8358,40.4074,9.0915,74.0385,1
100.9339,-31.6416,5.8981,95.6644,31.1502,30.794,-4.2173,2.0688,1
80.4886,1.198,-37.9162,-70.9883,28.4312,-7.946,26.9051,4.6165,1
187.068,51.1732,2.9445,179.9085,78.3493,-21.1462,-38.9431,64.6134,1
36.756,7.4718,34.1512,-11.352,65.6963,-5.6924,-31.5361,57.3505,1
97.7798,4.8452,62.6688,74.9002,39.0113,-6.1511,-28.0481,26.4073,1
39.2494,20.8384,-32.7383,-5.8721,65.1574,-22.3681,31.1083,-52.7014,1
62.3948,25.7101,-37.4274,42.7936,120.2315,-20.7478,31.4466,114.1764,1
44.1778,-19.689,-39.5354,-0.989,49.9119,9.1634,43.0534,23.5294,1
62.1734,-28.9783,0.7941,-55.0014,35.0112,25.4132,-3.186,23.8705,1
198.3966,-31.4582,29.2886,193.6847,140.5073,29.5371,-31.0624,133.8095,1
98.7229,37.6302,28.8797,-86.5803,119.22,-37.0773,-21.0966,-111.3267,1
47.8747,25.0218,39.8826,-8.6764,44.1907,-29.9699,-32.1185,4.7987,1
50.5194,50.104,5.775,2.9064,40.8881,-37.4922,16.0334,-3.0169,1
154.5417,36.2018,-28.3243,-147.5477,119.5646,-33.2467,27.2755,-111.5634,1
90.3857,23.0938,-31.2477,-81.6078,36.4654,-25.8218,25.7161,-1.2846,1
63.8785,36.6711,39.2716,-34.5461,79.9052,-4.7421,-30.9143,-73.5299,1
54.3962,49.598,13.6386,17.691,40.7322,-39.0335,-11.6348,0.3638,1
62.0838,-41.6808,-14.8476,43.5507,117.1644,41.2499,8.321,109.3467,1
40.6696,33.8032,8.9062,20.7855,54.8006,-30.9697,-13.5991,-43.1167,1
314.3253,-59.7362,-10.9509,308.4024,196.0676,25.7349,30.8885,191.9014,1
102.1213,-30.3945,-27.5257,-93.5268,37.6391,27.7536,25.3182,2.3295,1
69.1011,35.9422,-22.262,-54.6582,37.5287,-8.1924,35.2733,9.853,1
215.3561,-7.2941,48.0395,209.8029,40.2464,-5.1318,-28.8293,27.61,1
221.7342,-23.3024,-47.4699,-215.3361,196.8006,26.6168,25.2685,-193.3482,1
60.6559,53.9615,-14.9689,23.3073,30.0548,-22.674,2.6681,-19.5464,1
76.8129,-15.4091,27.3538,-70.1039,28.0907,5.0533,-21.6372,17.1867,1
160.2359,26.3322,-38.2835,-153.351,104.7743,-32.5379,28.8175,-95.3336,1
40.87,-20.8224,-35.1643,0.508,51.9337,12.0321,29.8466,-40.7618,1
46.6804,33.7484,31.7946,-5.405,71.5447,-26.5719,-3.4525,-66.3374,1
61.9985,-42.9523,3.232,44.5923,37.8347,36.1772,-11.0022,-1.2748,1
45.9534,-25.5538,-37.9461,4.337,54.2029,-0.6316,44.3906,-31.0971,1
77.85,-22.07,-35.5918,65.6258,193.6207,17.2322,33.66,189.8921,1
73.9748,-44.4191,0.819,59.1485,55.9778,44.025,2.6907,34.4685,1
155.6702,-50.5356,8.9447,146.9672,193.8932,29.1723,-20.0373,190.6359,1
49.5406,-41.9047,-1.6857,26.3709,98.0359,38.8452,7.171,89.7255,1
81.5197,-27.1294,40.1746,65.5398,35.3125,13.2462,-32.5188,3.7468,1
48.1848,31.239,32.643,16.7434,66.1365,-34.0811,-26.0632,50.3311,1
42.6771,-27.9887,27.9939,-15.947,90.359,25.0319,-28.9045,-81.8699,1
41.4209,-25.1543,-26.5656,19.4222,52.5866,19.5027,29.2748,-39.0894,1
95.6922,-33.3712,10.7197,89.0418,38.195,32.1975,-4.3826,20.0741,1
40.0759,17.6266,35.9907,-0.2264,52.3139,-7.6225,-35.1159,38.02,1
82.35,-2.1693,-49.7018,-65.6243,48.2009,-2.7,40.1994,-26.4583,1
52.8931,-45.7067,22.3761,-14.4182,48.1035,37.1053,-18.7385,-24.2077,1
93.5855,-4.8159,30.6279,88.3005,29.9257,-19.4169,-19.9262,-11.0216,1
121.6449,-52.5813,-9.2231,109.3052,87.8737,41.3699,0.0448,77.5262,1
211.7505,-32.7789,29.4729,-207.1115,53.7267,24.5772,-21.7338,-42.546,1
67.8888,-39.5451,12.65,53.7126,118.5829,37.1633,-14.6536,111.6515,1
138.8942,33.6579,37.0297,-129.5667,28.0237,-11.6978,-24.0152,-8.4709,1
233.9519,42.5564,-11.1849,229.7768,110.0327,-39.742,9.7322,102.1423,1
120.3413,-27.4668,-34.8646,-111.8573,49.3923,16.5144,35.2396,-30.4146,1
101.3466,18.2447,44.7707,89.0721,73.3488,-19.6648,-38.8191,59.0459,1
115.394,37.6154,34.646,103.4433,86.1226,-37.8852,-18.9111,74.9946,1
226.7997,38.9573,29.3537,221.4923,230.9489,-33.0103,-30.287,226.5621,1
45.75,18.0483,-39.8535,13.3797,41.6293,-10.1105,39.8461,-6.5625,1
74.5185,47.0118,7.4329,57.338,69.5567,-40.1576,-16.9494,54.2053,1
122.129,-5.6449,24.3125,119.5514,25.9633,7.4449,-22.9223,9.6559,1
44.2011,0.1025,-43.6501,-6.9564,55.3909,-8.4869,42.2901,34.7517,1
159.3144,-9.881,42.857,153.1232,180.6869,15.2662,-39.7492,175.5982,1
130.6925,12.4664,35.024,-125.2934,39.0534,-36.8309,-2.4314,-12.757,1
115.3747,30.1704,-44.1178,102.2482,63.2195,-18.287,35.3556,49.1148,1
132.9437,-64.9251,-23.4926,-113.6084,21.6861,10.7101,18.7807,1.6935,1
57.5187,-50.925,-6.954,25.8202,69.1136,29.7913,12.6391,61.069,1
50.937,17.172,30.6594,36.8741,30.8359,-20.1534,-19.4244,12.9379,1
94.91,74.4453,57.4404,12.9001,21.5193,-16.2506,-14.1066,0.0322,1
209.4794,5.0882,73.6511,196.0389,267.9281,-62.2693,15.0828,260.1548,1
93.5506,32.1982,-11.3051,-87.1044,24.6943,-20.5658,3.4468,13.2279,1
116.9936,48.1113,-11.9519,105.9715,52.2381,-34.406,0.0177,39.307,1
83.5183,-19.4586,-21.6624,-78.2778,30.7877,24.6807,14.7554,11.001,1
95.0513,24.456,-56.3812,72.5108,68.5322,-30.6693,21.7213,57.3082,1
73.4883,-34.4994,-26.0187,59.4419,32.961,28.9289,14.0404,-7.2397,1
39.7656,-21.4023,23.2977,24.0928,48.6377,16.2362,-19.3703,-41.5549,1
135.4943,35.3777,-26.8458,128.0095,32.0749,-20.6394,17.4339,17.2879,1
141.2236,-3.2443,43.6328,-134.2749,149.6879,5.1229,-40.8946,-143.9022,1
233.4022,43.7701,1.4127,-229.257,90.3314,-40.5473,0.6485,-80.7171,1
45.7397,15.5003,-42.69,5.4246,53.4046,-13.3079,40.4004,32.2919,1
51.2392,-25.0661,44.6036,2.7697,42.4072,27.6434,-30.2459,10.927,1
67.7994,-29.1915,-42.5699,43.9594,57.5181,42.7633,7.0964,37.8058,1
177.1478,-2.6558,33.2919,-173.9711,30.5611,-16.1111,-23.325,-11.4174,1
40.3997,-14.0663,-18.2504,-33.1843,45.6675,12.2184,18.1898,40.067,1
90.3985,44.6311,-14.4582,77.2717,66.9322,-39.892,10.8185,52.6451,1
71.0781,-2.3685,43.8142,-55.9177,41.8187,26.9965,-31.3871,-5.9026,1
47.0446,29.5525,-34.0822,-13.3511,45.8723,-24.8459,23.0582,30.9074,1
85.175,-32.3885,33.5628,-71.2692,76.7481,32.0784,-32.4167,-61.7285,1
159.8167,47.3296,-9.7827,152.3338,227.7216,-39.7795,13.8751,223.7905,1
54.3135,-14.2261,43.9603,28.5494,43.1746,8.258,-41.8459,6.6913,1
144.3699,-36.1668,10.0361,-139.4055,30.6676,28.7218,0.7743,-10.7221,1
43.1366,37.4653,-10.3974,-18.6818,50.0474,-35.7049,12.44,32.7895,1
169.1976,-2.4972,-46.8439,162.5646,114.253,5.3254,46.0679,104.418,1
87.2328,29.5354,36.2039,-73.6648,82.4511,-14.2199,-42.5033,-69.2058,1
207.0776,-18.7911,33.8183,-203.4315,38.0052,13.7488,-27.3232,-22.5569,1
141.3022,-20.6124,-87.7388,-108.8271,56.2192,34.4174,-44.3921,-2.3204,1
84.6559,39.7799,27.6837,69.4103,147.1323,-44.7022,-4.4956,140.105,1
142.5183,-38.7477,-4.6635,-137.0706,66.6776,28.2264,2.9175,-60.3379,1
172.4076,48.4547,0.1949,-165.4584,166.1443,-46.4937,-4.6478,-159.4386,1
63.3862,36.2117,-12.9229,-50.3936,195.5338,-36.3334,11.7808,-191.767,1
48.7367,-36.0181,-28.2588,-16.7152,96.674,25.6909,2.8623,-93.1539,1
122.8424,30.7128,28.6474,115.4397,37.7494,-32.476,-11.4711,15.4514,1
52.7651,17.5852,-32.3703,-37.7767,39.5601,-15.4492,29.6043,21.2111,1
104.9138,53.368,7.4322,-90.0196,26.7545,-17.4729,-19.9539,3.5132,1
73.1845,-9.446,-57.2494,-44.6011,73.3017,23.4912,20.4316,-66.3615,1
133.3879,-14.4133,-32.9866,128.4386,29.9756,14.5154,24.9548,8.0683,1
55.4847,45.4557,8.0025,30.7944,37.9583,-36.6983,-6.6116,-7.0961,1
59.5367,-55.3697,5.9453,-21.0587,37.446,36.5847,-5.7258,-5.5654,1
103.6061,10.7014,-32.1356,-97.9133,32.8035,-11.4476,30.6899,-1.7756,1
36.1546,-19.6794,30.2508,-2.1835,77.0145,19.9339,-24.1207,70.3709,1
224.7292,-50.1691,9.497,218.8517,62.5306,30.3714,2.488,54.6028,1
47.2647,24.7792,33.1957,-22.7594,44.6844,-11.0302,-33.1173,27.8975,1
74.3924,31.9877,-13.4269,-65.8084,34.7425,-30.7995,14.9913,5.8041,1
113.5871,-23.535,13.7288,110.2708,26.4722,14.2472,-21.7191,-5.1063,1
195.3947,38.0065,33.7576,-188.6665,81.5488,-39.3339,-0.376,-71.4347,1
82.1587,-32.2694,5.2325,-75.3747,32.7213,31.6709,-8.0981,-1.4349,1
122.1959,-43.6076,13.6408,113.332,77.5308,38.9945,-13.522,65.6324,1
89.7004,33.7492,-17.5799,-81.2287,38.9024,-34.436,15.7511,-8.9141,1
65.3361,53.9889,16.59,32.8448,33.1276,-30.7419,-11.8605,-3.4208,1
32.4749,-12.5998,29.7228,3.5235,109.2844,9.8243,-27.6273,105.2772,1
170.9721,-24.398,26.1905,-167.1833,38.9555,31.7792,-8.6698,-20.7953,1
40.3658,37.3258,5.362,14.4026,102.2381,-33.246,-7.9066,96.3577,1
30.8004,-28.7257,-5.6744,9.5551,92.2933,25.84,-13.4655,-87.573,1
76.7148,-29.8752,42.226,56.6533,43.0001,6.2007,-38.9235,17.1909,1
50.7926,23.564,-42.3147,-15.3001,44.5237,-29.5477,19.8153,26.7703,1
46.2182,-45.7199,6.2356,-2.6322,46.1262,42.6064,-7.7485,15.8831,1
47.8105,20.7889,-36.9107,22.1646,54.2545,-35.9884,-2.7103,-40.5097,1
32.4347,23.7643,-21.4714,-5.1231,125.5752,-21.1365,17.056,-122.6029,1
63.4378,-23.7367,-28.3286,51.5599,33.1979,30.3392,7.7072,-11.0557,1
119.4962,-40.1267,-17.53,-111.184,51.1278,23.3578,13.1225,-43.5461,1
49.1569,-0.1526,42.8681,-24.0564,38.2431,-10.0565,-36.8968,0.1548,1
61.0769,2.373,-42.3653,-43.931,34.9558,-21.9966,24.5807,11.5691,1
190.6933,46.7122,-38.0743,180.9206,79.9292,-34.1536,-37.7396,61.6273,1
76.5384,-32.9244,21.7914,-65.5687,35.7847,26.7741,-23.3036,4.5424,1
145.0872,-28.8813,-2.2044,-142.1665,28.3942,27.6646,1.7301,-6.1569,1
75.6392,4.4361,55.874,-50.7909,137.217,-42.066,-5.91,-130.4761,1
182.2548,14.254,-35.1392,178.2663,40.3737,-18.5394,24.7687,25.939,1
62.0857,-24.2111,-35.1344,-45.1002,40.6005,38.0257,9.1047,10.9339,1
133.5698,-43.1009,-21.0639,-124.6576,35.3691,19.8347,24.7691,-15.6222,1
44.8762,1.4388,-42.6775,13.7998,47.2333,-21.4169,33.1696,-25.9245,1
134.4689,38.3823,37.1379,-123.4076,72.0036,-39.1409,-7.0869,-60.019,1
232.08,132.0278,24.4921,-189.2879,168.7785,64.3511,-51.318,-147.3485,1
61.2149,-37.8991,18.8291,44.2311,130.049,20.3887,-26.4624,125.6852,1
62.6708,15.5568,36.0248,-48.8655,130.7801,-27.4137,-24.8271,-125.4414,1
53.8901,-39.6034,-12.659,-34.2851,109.3761,29.6304,9.1105,-104.8913,1
46.7406,-31.9234,-33.693,-5.5107,50.1564,25.4662,31.4236,-29.6596,1
196.1063,54.9364,0.0274,188.2543,57.5652,-31.1466,-10.7995,47.1912,1
125.5027,-26.4196,24.4871,-120.2219,37.9569,25.6044,-24.0127,-14.4406,1
40.1776,-10.5157,38.0602,7.4215,119.0276,9.7082,-26.5819,115.6145,1
54.3754,-2.7278,53.6634,-8.3356,47.1563,1.3785,-24.6782,40.1597,1
131.3443,-48.1646,5.8246,-122.0556,172.8608,46.8585,-4.0795,-166.3385,1
53.4835,4.6219,51.2341,-14.6349,30.675,-9.8137,-28.965,-2.3829,1
59.5441,-44.2392,30.4934,25.6623,62.3092,29.1556,-6.3859,54.6956,1
24.9614,-8.9004,20.9483,-10.2482,52.5725,5.8124,-19.2079,48.5915,1
47.4748,15.8151,-44.1544,7.3572,44.0588,-24.3196,33.3642,-15.3806,1
58.4842,-11.2596,40.4342,40.7272,99.7542,10.7742,-40.2445,90.6377,1
51.8511,34.6578,26.4534,-28.0641,46.1476,-1.6729,-38.2621,25.7452,1
110.9,20.5929,-31.5358,104.3084,37.6785,-21.1164,28.5109,12.6845,1
166.9061,-46.5403,34.1316,156.6099,170.0872,20.4991,-34.0725,165.3738,1
50.3425,38.0946,24.1994,-22.3061,69.9963,-31.8659,-26.0982,-56.5943,1
163.1556,29.7344,38.1824,-155.8131,110.7005,-28.0596,-32.1246,-102.1532,1
205.7679,-8.6587,48.2077,-199.8536,214.6642,6.2006,-42.5213,-210.3193,1
62.0097,-21.55,47.4218,33.6449,41.2633,4.3476,-40.6744,-5.4178,1
91.4599,79.847,30.6104,-32.4402,40.5812,-8.6241,-39.4056,-4.4336,1
67.2748,-22.9774,-38.5574,-50.1125,155.0932,1.4073,37.4357,-150.5008,1
46.8159,-32.7761,-16.9279,28.8253,33.6441,27.1929,19.3756,-4.1304,1
58.1232,-35.2222,45.7927,6.3818,37.6842,29.2217,-22.4803,7.7994,1
57.2872,-11.7504,26.5188,49.4015,37.9753,11.4753,-21.9673,-28.7729,1
184.1638,34.8751,-22.2521,179.4572,69.0266,-34.199,20.996,56.1629,1
72.4976,-52.02,-8.5164,-49.7724,63.85,36.585,17.7805,-49.216,1
75.0586,-42.4604,21.4783,58.0481,37.3412,28.1293,22.2016,-10.4974,1
49.7944,-8.7686,47.184,13.2763,53.1783,28.1111,-33.9148,29.7907,1
39.201,-33.0573,16.7138,-12.8289,45.5638,33.0184,-13.5789,28.31,1
103.5907,63.242,-10.1502,81.4153,58.0527,-29.6215,20.598,45.4797,1
64.0989,-20.8945,30.8925,-52.132,34.3562,16.2337,-21.0419,21.7729,1
220.7344,68.5768,-95.5042,-186.8151,67.9563,-22.0242,-2.3704,-64.2446,1
137.0962,-12.1801,-26.2362,134.0099,25.0762,4.5623,24.6004,-1.6808,1
49.5342,30.1014,-35.7417,-16.434,54.8793,-33.4324,26.6513,-34.4052,1
81.3428,46.508,-10.9409,65.8328,48.7604,-39.2416,-18.8612,21.9529,1
129.6675,43.6132,-10.9022,121.6252,46.3884,-35.2703,6.8324,29.3463,1
26.6153,12.2944,-18.6227,-14.5058,94.7118,-5.0512,20.1217,92.4117,1
199.1238,-55.8672,-29.2779,-188.8702,155.5645,34.2151,-3.7054,-151.7099,1
30.4705,4.415,30.0517,2.4189,109.7195,-3.1062,-27.1309,106.2668,1
200.5911,-59.8255,-47.9041,185.3724,97.1975,36.5153,-23.28,87.0174,1
68.8104,-5.0184,42.774,-53.6662,38.9455,5.3735,-37.462,-9.1911,1
74.3746,-39.9612,-6.0872,62.431,39.5959,38.6534,5.2233,6.8169,1
50.2153,-21.923,44.8523,-5.4064,48.675,11.9098,-31.9796,34.7091,1
49.0966,40.2179,25.1201,12.727,51.5462,-30.4869,9.2682,-40.5174,1
165.581,36.1839,2.6312,161.5577,51.2787,-28.3458,-1.2553,42.7135,1
38.1795,24.3457,-14.2389,-25.7336,55.3442,-25.694,11.1695,47.7288,1
181.3434,-40.9393,-3.6695,176.6237,65.0842,39.3983,7.304,51.2872,1
37.7318,-7.3562,29.3725,-22.513,60.312,1.2099,-20.6208,56.6644,1
104.9165,42.061,17.3746,94.5329,166.4001,-35.0932,-12.2325,162.1969,1
111.8996,3.9218,40.4929,104.2423,29.7787,2.155,-29.5353,3.1292,1
149.1592,-15.6945,-42.0736,142.2391,42.6151,14.6521,32.3855,23.5062,1
29.6426,16.5686,18.9501,-15.6544,87.3062,-17.7291,-16.27,83.9246,1
93.0105,-18.3951,31.4515,-85.5767,29.0855,16.0903,-23.8612,4.2082,1
155.6881,-35.4362,57.469,-140.2868,36.5555,26.1732,-12.8031,-22.0759,1
45.2324,-16.7677,41.3716,7.2943,49.6454,3.927,-37.2777,-32.5518,1
50.7461,-40.1387,18.9821,-24.5709,44.2728,44.0482,-1.8258,4.063,1
156.1445,67.9248,-138.5008,-24.1835,28.2565,18.7401,10.551,-18.328,1
38.5758,-33.8684,-15.4989,-10.0403,43.4871,29.663,8.3663,30.6796,1
142.3059,8.4302,36.2631,137.3495,84.3499,-2.6734,-33.0535,77.5579,1
78.2682,-25.6287,37.0571,-63.9989,151.4275,19.4694,-34.7349,-146.0983,1
96.0842,30.9351,-21.9459,88.2812,33.1284,-28.7136,16.0659,3.8606,1
64.4051,-14.3957,-43.5748,-45.1887,92.3173,13.3037,38.9563,-82.6311,1
44.2964,-43.5147,-1.1919,-8.1988,43.5091,41.0889,3.2168,-13.9428,1
97.8416,-43.3926,-36.7283,-79.6309,116.1937,4.3182,31.5115,-111.7558,1
87.6679,-32.6415,-63.6522,50.6813,71.6254,28.4841,61.0205,24.4,1
117.001,-38.4701,-26.7325,107.2131,176.517,34.6937,26.7962,170.9871,1
261.091,17.3987,48.7777,255.9034,223.081,1.5816,-40.1375,219.4347,1
230.8596,30.5443,-35.1179,-226.1193,161.5987,-27.5231,33.8392,-155.6005,1
77.3643,-31.4428,28.5171,-64.6789,29.1737,12.9662,-20.5709,16.119,1
64.63,-13.0583,-54.1862,32.7166,56.7879,13.7056,44.8174,32.0689,1
153.0356,26.3417,20.5803,-149.3401,33.0007,-22.3569,-21.6986,-10.8805,1
45.0743,37.351,-2.7026,-25.0858,48.5242,-26.0827,6.1308,40.4562,1
58.9854,52.295,1.7185,-27.2314,43.468,-35.8508,3.9644,-24.2584,1
86.1038,20.7762,-32.3361,-77.0493,36.9168,-28.7557,23.0288,-2.3734,1
38.0393,-28.0406,18.9901,17.3231,150.2919,29.1374,-16.1916,146.5486,1
58.4041,1.3321,-41.6258,-40.9457,41.2136,-5.6308,33.1154,23.8794,1
43.337,23.489,-30.4443,19.9877,53.3345,-9.036,33.782,-40.2702,1
144.4854,45.0159,-0.2219,137.2937,30.6744,-28.6854,4.654,9.8187,1
268.3387,-39.3333,30.1724,-263.7199,199.5507,30.2016,-29.0287,-195.1043,1
40.63,27.2999,26.7184,-13.8433,56.2898,-17.4551,-25.1134,47.2565,1
51.9067,11.6434,24.5686,-44.2168,38.705,-4.2375,-26.4154,27.9705,1
67.5522,3.0868,56.2936,-37.2129,74.5758,-20.213,-44.4589,-56.3596,1
42.0875,-40.5094,-11.1615,-2.4017,62.8519,34.0233,10.0173,51.8887,1
80.1812,14.8191,-47.5864,-62.8088,56.3782,-10.2528,37.941,-40.4211,1
60.6555,43.4997,41.6928,-6.97,53.4509,-40.2624,-35.0687,2.474,1
130.9002,15.788,33.312,125.6022,25.4825,-22.5314,8.416,-8.4182,1
201.0976,-42.9463,14.5807,195.9164,173.8428,45.1925,-3.7065,167.825,1
214.5815,-32.6618,-26.6281,210.4029,84.9486,33.7118,21.7699,74.8722,1
48.3499,33.4929,-34.795,-2.2898,52.652,-32.0136,20.1779,36.6089,1
61.797,51.723,-5.0716,33.4348,55.3939,-32.1249,-31.6808,-32.1373,1
130.7425,52.4979,-24.2218,117.2642,62.4064,-20.9488,31.1351,49.8629,1
138.6982,-36.9851,-50.8172,123.6403,93.7402,26.4777,18.0244,88.0981,1
57.3696,-42.0178,-0.8966,39.051,45.8001,0.0038,-27.8549,-36.356,1
41.0531,39.2426,10.1967,-6.4346,73.6782,-33.2932,-10.9114,-64.815,1
160.6199,-19.4419,47.0637,-152.3344,72.6908,-8.1133,-39.1498,-60.7077,1
42.6152,-14.0466,-22.1908,-33.5606,52.2146,5.7399,19.3692,48.1483,1
169.5011,4.6183,42.9787,163.8967,77.643,-0.4548,-41.0768,65.8857,1
139.126,19.2718,-50.2661,128.2885,90.6412,-16.9326,30.2495,83.7502,1
93.4669,-32.2017,-25.8177,83.8604,49.8638,32.6973,23.8507,29.1279,1
105.9011,-3.2806,-26.2339,102.5479,26.7727,-5.2735,25.6423,-5.607,1
135.1721,-51.5298,101.4957,72.9028,21.468,-14.5869,-15.7509,0.0765,1
89.5111,25.9493,58.1499,62.9083,94.186,-17.8022,-15.3789,91.2008,1
